date,geoid,county,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
2020-05-06,USA-53061,Snohomish,Washington,23,59.14,7.19,2,0.86,0.1
2020-05-06,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-06,USA-53057,Skagit,Washington,15,8.14,6.3,0,0.14,0.11
2020-05-06,USA-53055,San Juan,Washington,0,0,0,0,0,0
2020-05-06,USA-53053,Pierce,Washington,46,34,3.76,0,0.43,0.05
2020-05-06,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-06,USA-53049,Pacific,Washington,0,0,0,0,0,0
2020-05-06,USA-53047,Okanogan,Washington,0,0,0,1,0.14,0.34
2020-05-06,USA-53045,Mason,Washington,0,0.43,0.64,0,0,0
2020-05-06,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-06,USA-53041,Lewis,Washington,0,0,0,0,0,0
2020-05-06,USA-53039,Klickitat,Washington,1,0.5,2.23,0,0,0
2020-05-06,USA-53037,Kittitas,Washington,1,0.33,0.7,0,0,0
2020-05-06,USA-53035,Kitsap,Washington,0,0.57,0.21,0,0,0
2020-05-06,USA-53033,King,Washington,117,104,4.62,5,5.43,0.24
2020-05-06,USA-53031,Jefferson,Washington,0,0,0,0,0,0
2020-05-06,USA-53029,Island,Washington,3,0.86,1.01,0,0,0
2020-05-06,USA-53027,Grays Harbor,Washington,0,0,0,0,0,0
2020-05-06,USA-53025,Grant,Washington,0,3,3.07,0,0,0
2020-05-06,USA-53021,Franklin,Washington,108,30.14,31.66,1,1.17,1.23
2020-05-06,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-06,USA-53017,Douglas,Washington,11,2.57,5.92,0,0.14,0.33
2020-05-06,USA-53015,Cowlitz,Washington,2,3,2.71,0,0,0
2020-05-06,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-06,USA-53011,Clark,Washington,4,3,0.61,1,0.29,0.06
2020-05-06,USA-53009,Clallam,Washington,0,0.33,0.43,0,0,0
2020-05-06,USA-53007,Chelan,Washington,10,5.14,6.66,0,0,0
2020-05-06,USA-53005,Benton,Washington,123,34.57,16.91,4,1.67,0.82
2020-05-06,USA-53003,Asotin,Washington,0,0.14,0.63,0,0,0
2020-05-06,USA-53001,Adams,Washington,1,0.29,1.43,0,0,0
2020-05-07,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-07,USA-53077,Yakima,Washington,61,60.14,23.97,5,1.5,0.6
2020-05-07,USA-53075,Whitman,Washington,0,0,0,0,0,0
2020-05-07,USA-53073,Whatcom,Washington,4,3.43,1.5,3,0.71,0.31
2020-05-07,USA-53071,Walla Walla,Washington,1,2.86,4.7,0,0,0
2020-05-07,USA-53069,Wahkiakum,Washington,0,0,0,0,0,0
2020-05-07,USA-53067,Thurston,Washington,1,1.71,0.59,0,0,0
2020-05-07,USA-53065,Stevens,Washington,0,0,0,0,0,0
2020-05-07,USA-53063,Spokane,Washington,2,2.86,0.55,2,0.43,0.08
2020-05-07,USA-53061,Snohomish,Washington,59,63.29,7.7,2,0.86,0.1
2020-05-07,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-07,USA-53057,Skagit,Washington,10,7.29,5.64,0,0,0
2020-05-07,USA-53055,San Juan,Washington,0,0,0,0,0,0
2020-05-07,USA-53053,Pierce,Washington,44,35.29,3.9,3,0.86,0.09
2020-05-07,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-07,USA-53049,Pacific,Washington,0,0,0,0,0,0
2020-05-07,USA-53047,Okanogan,Washington,0,0,0,0,0.14,0.34
2020-05-07,USA-53045,Mason,Washington,2,0.71,1.07,0,0,0
2020-05-07,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-07,USA-53041,Lewis,Washington,1,0.14,0.18,0,0,0
2020-05-07,USA-53039,Klickitat,Washington,1,0.5,2.23,0,0,0
2020-05-07,USA-53037,Kittitas,Washington,0,0.33,0.7,0,0,0
2020-05-07,USA-53035,Kitsap,Washington,2,0.43,0.16,0,0,0
2020-05-07,USA-53033,King,Washington,93,98.5,4.37,6,4.86,0.22
2020-05-07,USA-53031,Jefferson,Washington,0,0,0,0,0,0
2020-05-07,USA-53029,Island,Washington,1,1,1.17,0,0,0
2020-05-07,USA-53027,Grays Harbor,Washington,1,0.14,0.19,0,0,0
2020-05-07,USA-53025,Grant,Washington,2,2.43,2.48,0,0,0
2020-05-07,USA-53021,Franklin,Washington,14,31.71,33.31,0,1,1.05
2020-05-07,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-07,USA-53017,Douglas,Washington,3,2.86,6.58,0,0.14,0.33
2020-05-07,USA-53015,Cowlitz,Washington,0,2.43,2.2,0,0,0
2020-05-07,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-07,USA-53011,Clark,Washington,3,2.29,0.47,0,0.29,0.06
2020-05-07,USA-53009,Clallam,Washington,0,0.33,0.43,0,0,0
2020-05-07,USA-53007,Chelan,Washington,4,4.43,5.74,0,0,0
2020-05-07,USA-53005,Benton,Washington,5,33.57,16.43,1,1.83,0.9
2020-05-07,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-07,USA-53001,Adams,Washington,0,0.29,1.43,0,0,0
2020-05-08,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-08,USA-53077,Yakima,Washington,98,66.14,26.37,1,1.43,0.57
2020-05-08,USA-53075,Whitman,Washington,0,0,0,0,0,0
2020-05-08,USA-53073,Whatcom,Washington,1,2.57,1.12,0,0.71,0.31
2020-05-08,USA-53071,Walla Walla,Washington,0,1.57,2.59,0,0,0
2020-05-08,USA-53069,Wahkiakum,Washington,1,0.14,3.18,0,0,0
2020-05-08,USA-53067,Thurston,Washington,1,1.14,0.39,0,0,0
2020-05-08,USA-53065,Stevens,Washington,0,0,0,0,0,0
2020-05-08,USA-53063,Spokane,Washington,0,2.14,0.41,3,0.86,0.16
2020-05-08,USA-53061,Snohomish,Washington,28,64.43,7.84,0,0.86,0.1
2020-05-08,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-08,USA-53057,Skagit,Washington,2,6.57,5.09,0,0,0
2020-05-08,USA-53055,San Juan,Washington,0,0,0,0,0,0
2020-05-08,USA-53053,Pierce,Washington,19,33.29,3.68,1,1,0.11
2020-05-08,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-08,USA-53049,Pacific,Washington,4,0.57,2.54,0,0,0
2020-05-08,USA-53047,Okanogan,Washington,0,0,0,0,0.14,0.34
2020-05-08,USA-53045,Mason,Washington,0,0.43,0.64,0,0,0
2020-05-08,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-08,USA-53041,Lewis,Washington,0,0.14,0.18,0,0,0
2020-05-08,USA-53039,Klickitat,Washington,0,0.5,2.23,0,0,0
2020-05-08,USA-53037,Kittitas,Washington,0,0.17,0.35,0,0,0
2020-05-08,USA-53035,Kitsap,Washington,0,0.29,0.11,0,0,0
2020-05-08,USA-53033,King,Washington,77,94.83,4.21,5,5.14,0.23
2020-05-08,USA-53031,Jefferson,Washington,0,0,0,0,0,0
2020-05-08,USA-53029,Island,Washington,0,0.57,0.67,0,0,0
2020-05-08,USA-53027,Grays Harbor,Washington,0,0.14,0.19,0,0,0
2020-05-08,USA-53025,Grant,Washington,36,7,7.16,0,0,0
2020-05-08,USA-53021,Franklin,Washington,6,28.29,29.71,2,1,1.05
2020-05-08,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-08,USA-53017,Douglas,Washington,4,3.29,7.57,0,0.14,0.33
2020-05-08,USA-53015,Cowlitz,Washington,2,2.43,2.2,0,0,0
2020-05-08,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-08,USA-53011,Clark,Washington,0,2,0.41,0,0.29,0.06
2020-05-08,USA-53009,Clallam,Washington,0,0.33,0.43,0,0,0
2020-05-08,USA-53007,Chelan,Washington,1,4.14,5.37,0,0,0
2020-05-08,USA-53005,Benton,Washington,10,30.57,14.96,0,1.33,0.65
2020-05-08,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-08,USA-53001,Adams,Washington,0,0.29,1.43,0,0,0
2020-05-09,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-09,USA-53077,Yakima,Washington,0,66.14,26.37,0,1.43,0.57
2020-05-09,USA-53075,Whitman,Washington,0,0,0,0,0,0
2020-05-09,USA-53073,Whatcom,Washington,1,2.71,1.18,0,0.71,0.31
2020-05-09,USA-53071,Walla Walla,Washington,2,1.57,2.59,2,0.29,0.47
2020-05-09,USA-53069,Wahkiakum,Washington,0,0.14,3.18,0,0,0
2020-05-09,USA-53067,Thurston,Washington,2,1.29,0.44,0,0,0
2020-05-09,USA-53065,Stevens,Washington,0,0,0,0,0,0
2020-05-09,USA-53063,Spokane,Washington,0,2.14,0.41,0,0.86,0.16
2020-05-09,USA-53061,Snohomish,Washington,0,60.71,7.39,0,0.86,0.1
2020-05-09,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-09,USA-53057,Skagit,Washington,6,7.43,5.75,1,0.14,0.11
2020-05-09,USA-53055,San Juan,Washington,1,0.14,0.81,0,0,0
2020-05-09,USA-53053,Pierce,Washington,37,33.86,3.74,2,1.14,0.13
2020-05-09,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-09,USA-53049,Pacific,Washington,1,0.71,3.18,0,0,0
2020-05-09,USA-53047,Okanogan,Washington,2,0.29,0.68,0,0.14,0.34
2020-05-09,USA-53045,Mason,Washington,0,0.43,0.64,0,0,0
2020-05-09,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-09,USA-53041,Lewis,Washington,0,0.14,0.18,0,0,0
2020-05-09,USA-53039,Klickitat,Washington,0,0.5,2.23,0,0,0
2020-05-09,USA-53037,Kittitas,Washington,2,0.5,1.04,0,0,0
2020-05-09,USA-53035,Kitsap,Washington,1,0.43,0.16,0,0,0
2020-05-09,USA-53033,King,Washington,60,88.5,3.93,5,5.14,0.23
2020-05-09,USA-53031,Jefferson,Washington,1,0.14,0.44,0,0,0
2020-05-09,USA-53029,Island,Washington,0,0.57,0.67,0,0,0
2020-05-09,USA-53027,Grays Harbor,Washington,1,0.29,0.38,0,0,0
2020-05-09,USA-53025,Grant,Washington,0,6.43,6.58,0,0,0
2020-05-09,USA-53021,Franklin,Washington,6,23.57,24.75,0,0.86,0.9
2020-05-09,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-09,USA-53017,Douglas,Washington,5,3.57,8.22,0,0.14,0.33
2020-05-09,USA-53015,Cowlitz,Washington,1,1.71,1.55,0,0,0
2020-05-09,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-09,USA-53011,Clark,Washington,0,2,0.41,0,0.29,0.06
2020-05-09,USA-53009,Clallam,Washington,0,0.33,0.43,0,0,0
2020-05-09,USA-53007,Chelan,Washington,3,4.14,5.37,0,0,0
2020-05-09,USA-53005,Benton,Washington,20,28.71,14.05,0,1.14,0.56
2020-05-09,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-09,USA-53001,Adams,Washington,0,0.14,0.71,0,0,0
2020-05-10,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-10,USA-53077,Yakima,Washington,25,52.86,21.07,1,1.57,0.63
2020-05-10,USA-53075,Whitman,Washington,0,0,0,0,0,0
2020-05-10,USA-53073,Whatcom,Washington,3,2.43,1.06,1,0.86,0.37
2020-05-10,USA-53071,Walla Walla,Washington,0,1.57,2.59,0,0.29,0.47
2020-05-10,USA-53069,Wahkiakum,Washington,0,0.14,3.18,0,0,0
2020-05-10,USA-53067,Thurston,Washington,3,1.71,0.59,0,0,0
2020-05-10,USA-53065,Stevens,Washington,0,0,0,0,0,0
2020-05-10,USA-53063,Spokane,Washington,0,1.86,0.36,0,0.86,0.16
2020-05-10,USA-53061,Snohomish,Washington,15,27.86,3.39,2,1.14,0.14
2020-05-10,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-10,USA-53057,Skagit,Washington,4,6.71,5.2,0,0.14,0.11
2020-05-10,USA-53055,San Juan,Washington,0,0.14,0.81,0,0,0
2020-05-10,USA-53053,Pierce,Washington,26,34.71,3.84,0,1.14,0.13
2020-05-10,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-10,USA-53049,Pacific,Washington,0,0.71,3.18,0,0,0
2020-05-10,USA-53047,Okanogan,Washington,0,0.29,0.68,0,0.14,0.34
2020-05-10,USA-53045,Mason,Washington,0,0.29,0.43,0,0,0
2020-05-10,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-10,USA-53041,Lewis,Washington,0,0.14,0.18,0,0,0
2020-05-10,USA-53039,Klickitat,Washington,0,0.33,1.49,0,0,0
2020-05-10,USA-53037,Kittitas,Washington,1,0.67,1.39,0,0,0
2020-05-10,USA-53035,Kitsap,Washington,0,0.43,0.16,0,0,0
2020-05-10,USA-53033,King,Washington,46,77.33,3.43,10,5.86,0.26
2020-05-10,USA-53031,Jefferson,Washington,0,0.14,0.44,0,0,0
2020-05-10,USA-53029,Island,Washington,0,0.57,0.67,0,0,0
2020-05-10,USA-53027,Grays Harbor,Washington,-1,0.33,0.44,0,0,0
2020-05-10,USA-53025,Grant,Washington,0,6.43,6.58,0,0,0
2020-05-10,USA-53021,Franklin,Washington,3,21.86,22.95,0,0.71,0.75
2020-05-10,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-10,USA-53017,Douglas,Washington,10,5,11.51,0,0.14,0.33
2020-05-10,USA-53015,Cowlitz,Washington,1,1.86,1.68,0,0,0
2020-05-10,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-10,USA-53011,Clark,Washington,0,2,0.41,0,0.29,0.06
2020-05-10,USA-53009,Clallam,Washington,0,0.17,0.22,0,0,0
2020-05-10,USA-53007,Chelan,Washington,6,4.14,5.37,0,0,0
2020-05-10,USA-53005,Benton,Washington,10,26.71,13.07,0,1,0.49
2020-05-10,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-10,USA-53001,Adams,Washington,0,0.14,0.71,0,0,0
2020-05-11,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-11,USA-53077,Yakima,Washington,185,79.29,31.6,4,2.14,0.85
2020-05-11,USA-53075,Whitman,Washington,0,0,0,0,0,0
2020-05-11,USA-53073,Whatcom,Washington,5,3,1.31,0,0.86,0.37
2020-05-11,USA-53071,Walla Walla,Washington,5,1.71,2.82,0,0.29,0.47
2020-05-11,USA-53069,Wahkiakum,Washington,1,0.29,6.37,0,0,0
2020-05-11,USA-53067,Thurston,Washington,0,1.43,0.49,0,0,0
2020-05-11,USA-53065,Stevens,Washington,0,0,0,0,0,0
2020-05-11,USA-53063,Spokane,Washington,4,1.71,0.33,1,1,0.19
2020-05-11,USA-53061,Snohomish,Washington,38,26.57,3.23,2,1.14,0.14
2020-05-11,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-11,USA-53057,Skagit,Washington,1,6.43,4.98,0,0.14,0.11
2020-05-11,USA-53055,San Juan,Washington,0,0.14,0.81,0,0,0
2020-05-11,USA-53053,Pierce,Washington,24,33.43,3.69,2,1.43,0.16
2020-05-11,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-11,USA-53049,Pacific,Washington,0,0.71,3.18,0,0,0
2020-05-11,USA-53047,Okanogan,Washington,0,0.29,0.68,0,0.14,0.34
2020-05-11,USA-53045,Mason,Washington,0,0.29,0.43,0,0,0
2020-05-11,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-11,USA-53041,Lewis,Washington,0,0.14,0.18,0,0,0
2020-05-11,USA-53039,Klickitat,Washington,1,0.5,2.23,0,0,0
2020-05-11,USA-53037,Kittitas,Washington,22,3.71,7.75,0,0,0
2020-05-11,USA-53035,Kitsap,Washington,1,0.57,0.21,0,0,0
2020-05-11,USA-53033,King,Washington,69,76.14,3.38,5,6,0.27
2020-05-11,USA-53031,Jefferson,Washington,0,0.14,0.44,0,0,0
2020-05-11,USA-53029,Island,Washington,0,0.57,0.67,0,0,0
2020-05-11,USA-53027,Grays Harbor,Washington,0,0.33,0.44,0,0,0
2020-05-11,USA-53025,Grant,Washington,0,5.71,5.85,0,0,0
2020-05-11,USA-53021,Franklin,Washington,9,21.14,22.2,0,0.71,0.75
2020-05-11,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-11,USA-53017,Douglas,Washington,0,4.71,10.86,0,0.14,0.33
2020-05-11,USA-53015,Cowlitz,Washington,0,1,0.9,0,0,0
2020-05-11,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-11,USA-53011,Clark,Washington,11,2.71,0.56,1,0.43,0.09
2020-05-11,USA-53009,Clallam,Washington,0,0.14,0.18,0,0,0
2020-05-11,USA-53007,Chelan,Washington,1,4.29,5.55,0,0,0
2020-05-11,USA-53005,Benton,Washington,14,26.71,13.07,3,1.43,0.7
2020-05-11,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-11,USA-53001,Adams,Washington,0,0.14,0.71,0,0,0
2020-05-12,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-12,USA-53077,Yakima,Washington,59,83.57,33.31,4,2.57,1.02
2020-05-12,USA-53075,Whitman,Washington,0,0,0,0,0,0
2020-05-12,USA-53073,Whatcom,Washington,2,3.14,1.37,0,0.71,0.31
2020-05-12,USA-53071,Walla Walla,Washington,2,1.86,3.06,0,0.29,0.47
2020-05-12,USA-53069,Wahkiakum,Washington,0,0.29,6.37,0,0,0
2020-05-12,USA-53067,Thurston,Washington,1,1.57,0.54,0,0,0
2020-05-12,USA-53065,Stevens,Washington,0,0,0,0,0,0
2020-05-12,USA-53063,Spokane,Washington,0,1.57,0.3,0,0.86,0.16
2020-05-12,USA-53061,Snohomish,Washington,28,27.29,3.32,1,1.29,0.16
2020-05-12,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-12,USA-53057,Skagit,Washington,4,6,4.64,0,0.14,0.11
2020-05-12,USA-53055,San Juan,Washington,0,0.14,0.81,0,0,0
2020-05-12,USA-53053,Pierce,Washington,20,30.86,3.41,1,1.29,0.14
2020-05-12,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-12,USA-53049,Pacific,Washington,0,0.71,3.18,1,0.14,0.64
2020-05-12,USA-53047,Okanogan,Washington,4,0.86,2.03,0,0.14,0.34
2020-05-12,USA-53045,Mason,Washington,1,0.43,0.64,0,0,0
2020-05-12,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-12,USA-53041,Lewis,Washington,2,0.43,0.53,0,0,0
2020-05-12,USA-53039,Klickitat,Washington,1,0.57,2.55,0,0,0
2020-05-12,USA-53037,Kittitas,Washington,0,3.71,7.75,0,0,0
2020-05-12,USA-53035,Kitsap,Washington,0,0.57,0.21,0,0,0
2020-05-12,USA-53033,King,Washington,64,75.14,3.34,6,6,0.27
2020-05-12,USA-53031,Jefferson,Washington,0,0.14,0.44,0,0,0
2020-05-12,USA-53029,Island,Washington,2,0.86,1.01,0,0,0
2020-05-12,USA-53027,Grays Harbor,Washington,0,0.33,0.44,0,0,0
2020-05-12,USA-53025,Grant,Washington,2,5.71,5.85,0,0,0
2020-05-12,USA-53021,Franklin,Washington,5,21.57,22.65,0,0.43,0.45
2020-05-12,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-12,USA-53017,Douglas,Washington,0,4.71,10.86,0,0,0
2020-05-12,USA-53015,Cowlitz,Washington,0,0.86,0.78,0,0,0
2020-05-12,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-12,USA-53011,Clark,Washington,7,3.57,0.73,0,0.29,0.06
2020-05-12,USA-53009,Clallam,Washington,0,0,0,0,0,0
2020-05-12,USA-53007,Chelan,Washington,1,3.71,4.81,1,0.14,0.19
2020-05-12,USA-53005,Benton,Washington,4,26.57,13,1,1.29,0.63
2020-05-12,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-12,USA-53001,Adams,Washington,1,0.29,1.43,0,0,0
2020-05-13,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-13,USA-53077,Yakima,Washington,0,61.14,24.37,0,2.14,0.85
2020-05-13,USA-53075,Whitman,Washington,0,0,0,0,0,0
2020-05-13,USA-53073,Whatcom,Washington,4,2.86,1.25,1,0.71,0.31
2020-05-13,USA-53071,Walla Walla,Washington,1,1.57,2.59,0,0.29,0.47
2020-05-13,USA-53069,Wahkiakum,Washington,0,0.29,6.37,0,0,0
2020-05-13,USA-53067,Thurston,Washington,0,1.14,0.39,0,0,0
2020-05-13,USA-53065,Stevens,Washington,0,0,0,0,0,0
2020-05-13,USA-53063,Spokane,Washington,0,0.86,0.16,0,0.86,0.16
2020-05-13,USA-53061,Snohomish,Washington,11,25.57,3.11,0,1,0.12
2020-05-13,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-13,USA-53057,Skagit,Washington,5,4.57,3.54,0,0.14,0.11
2020-05-13,USA-53055,San Juan,Washington,0,0.14,0.81,0,0,0
2020-05-13,USA-53053,Pierce,Washington,14,26.29,2.9,0,1.29,0.14
2020-05-13,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-13,USA-53049,Pacific,Washington,0,0.71,3.18,0,0.14,0.64
2020-05-13,USA-53047,Okanogan,Washington,0,0.86,2.03,0,0,0
2020-05-13,USA-53045,Mason,Washington,1,0.57,0.86,0,0,0
2020-05-13,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-13,USA-53041,Lewis,Washington,0,0.43,0.53,0,0,0
2020-05-13,USA-53039,Klickitat,Washington,1,0.57,2.55,0,0,0
2020-05-13,USA-53037,Kittitas,Washington,4,4.14,8.64,0,0,0
2020-05-13,USA-53035,Kitsap,Washington,1,0.71,0.26,0,0,0
2020-05-13,USA-53033,King,Washington,42,64.43,2.86,3,5.71,0.25
2020-05-13,USA-53031,Jefferson,Washington,0,0.14,0.44,0,0,0
2020-05-13,USA-53029,Island,Washington,0,0.43,0.5,0,0,0
2020-05-13,USA-53027,Grays Harbor,Washington,0,0.33,0.44,0,0,0
2020-05-13,USA-53025,Grant,Washington,0,5.71,5.85,0,0,0
2020-05-13,USA-53021,Franklin,Washington,1,6.29,6.6,0,0.29,0.3
2020-05-13,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-13,USA-53017,Douglas,Washington,3,3.57,8.22,1,0.14,0.33
2020-05-13,USA-53015,Cowlitz,Washington,0,0.57,0.52,0,0,0
2020-05-13,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-13,USA-53011,Clark,Washington,2,3.29,0.67,0,0.14,0.03
2020-05-13,USA-53009,Clallam,Washington,0,0,0,0,0,0
2020-05-13,USA-53007,Chelan,Washington,11,3.86,5,0,0.14,0.19
2020-05-13,USA-53005,Benton,Washington,9,10.29,5.03,0,0.71,0.35
2020-05-13,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-13,USA-53001,Adams,Washington,0,0.14,0.71,0,0,0
2020-05-14,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-14,USA-53077,Yakima,Washington,161,75.43,30.07,6,2.29,0.91
2020-05-14,USA-53075,Whitman,Washington,1,0.14,0.29,0,0,0
2020-05-14,USA-53073,Whatcom,Washington,0,2.29,1,0,0.29,0.12
2020-05-14,USA-53071,Walla Walla,Washington,-1,1.67,2.74,0,0.29,0.47
2020-05-14,USA-53069,Wahkiakum,Washington,0,0.29,6.37,0,0,0
2020-05-14,USA-53067,Thurston,Washington,1,1.14,0.39,0,0,0
2020-05-14,USA-53065,Stevens,Washington,0,0,0,0,0,0
2020-05-14,USA-53063,Spokane,Washington,8,1.71,0.33,1,0.71,0.14
2020-05-14,USA-53061,Snohomish,Washington,39,22.71,2.76,2,1,0.12
2020-05-14,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-14,USA-53057,Skagit,Washington,0,3.14,2.43,0,0.14,0.11
2020-05-14,USA-53055,San Juan,Washington,0,0.14,0.81,0,0,0
2020-05-14,USA-53053,Pierce,Washington,25,23.57,2.6,2,1.14,0.13
2020-05-14,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-14,USA-53049,Pacific,Washington,0,0.71,3.18,0,0.14,0.64
2020-05-14,USA-53047,Okanogan,Washington,2,1.14,2.71,0,0,0
2020-05-14,USA-53045,Mason,Washington,0,0.29,0.43,0,0,0
2020-05-14,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-14,USA-53041,Lewis,Washington,0,0.29,0.35,0,0,0
2020-05-14,USA-53039,Klickitat,Washington,0,0.43,1.91,0,0,0
2020-05-14,USA-53037,Kittitas,Washington,0,4.14,8.64,0,0,0
2020-05-14,USA-53035,Kitsap,Washington,0,0.43,0.16,0,0,0
2020-05-14,USA-53033,King,Washington,86,63.43,2.82,0,4.86,0.22
2020-05-14,USA-53031,Jefferson,Washington,0,0.14,0.44,0,0,0
2020-05-14,USA-53029,Island,Washington,0,0.29,0.34,1,0.14,0.17
2020-05-14,USA-53027,Grays Harbor,Washington,0,0.17,0.22,0,0,0
2020-05-14,USA-53025,Grant,Washington,3,5.86,5.99,0,0,0
2020-05-14,USA-53021,Franklin,Washington,13,6.14,6.45,1,0.43,0.45
2020-05-14,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-05-14,USA-53017,Douglas,Washington,3,3.57,8.22,0,0.14,0.33
2020-05-14,USA-53015,Cowlitz,Washington,0,0.57,0.52,0,0,0
2020-05-14,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-05-14,USA-53011,Clark,Washington,4,3.43,0.7,0,0.14,0.03
2020-05-14,USA-53009,Clallam,Washington,0,0,0,0,0,0
2020-05-14,USA-53007,Chelan,Washington,4,3.86,5,0,0.14,0.19
2020-05-14,USA-53005,Benton,Washington,20,12.43,6.08,1,0.71,0.35
2020-05-14,USA-53003,Asotin,Washington,0,0,0,0,0,0
2020-05-14,USA-53001,Adams,Washington,0,0.14,0.71,0,0,0
2020-05-15,USA-53999,Unknown,Washington,0,0,NA,0,0,NA
2020-05-15,USA-53077,Yakima,Washington,122,78.86,31.43,3,2.57,1.02
2020-05-15,USA-53075,Whitman,Washington,1,0.29,0.57,0,0,0
2020-05-15,USA-53073,Whatcom,Washington,0,2.14,0.93,0,0.29,0.12
2020-05-15,USA-53071,Walla Walla,Washington,0,1.67,2.74,0,0.29,0.47
2020-05-15,USA-53069,Wahkiakum,Washington,0,0.14,3.18,0,0,0
2020-05-15,USA-53067,Thurston,Washington,1,1.14,0.39,0,0,0
2020-05-15,USA-53065,Stevens,Washington,0,0,0,0,0,0
2020-05-15,USA-53063,Spokane,Washington,2,2,0.38,0,0.29,0.05
2020-05-15,USA-53061,Snohomish,Washington,17,21.14,2.57,4,1.57,0.19
2020-05-15,USA-53059,Skamania,Washington,0,0,0,0,0,0
2020-05-15,USA-53057,Skagit,Washington,12,4.57,3.54,0,0.14,0.11
2020-05-15,USA-53055,San Juan,Washington,0,0.14,0.81,0,0,0
2020-05-15,USA-53053,Pierce,Washington,24,24.29,2.68,1,1.14,0.13
2020-05-15,USA-53051,Pend Oreille,Washington,0,0,0,0,0,0
2020-05-15,USA-53049,Pacific,Washington,0,0.14,0.64,0,0.14,0.64
2020-05-15,USA-53047,Okanogan,Washington,2,1.43,3.38,0,0,0
2020-05-15,USA-53045,Mason,Washington,0,0.29,0.43,0,0,0
2020-05-15,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-05-15,USA-53041,Lewis,Washington,0,0.29,0.35,0,0,0
